timestamp,orbit_id,voltage,current,temperature,soc,is_eclipse,anomaly_label,anomaly_type,event_id
799.0,0,4.1332,1.7908,31.02,0.936,0,0,normal,0
800.0,0,4.1741,1.7777,30.93,0.936,0,0,normal,0
801.0,0,4.1283,1.7651,30.36,0.9361,0,0,normal,0
802.0,0,4.1401,1.8145,30.15,0.9362,0,0,normal,0
803.0,0,4.1274,1.7732,31.34,0.9363,0,0,normal,0
804.0,0,4.1151,1.7149,31.21,0.9363,0,0,normal,0
805.0,0,4.1295,1.8678,30.69,0.9364,0,0,normal,0
806.0,0,4.0908,1.8308,30.33,0.9365,0,0,normal,0
807.0,0,4.1887,1.786,30.76,0.9366,0,0,normal,0
808.0,0,4.178,1.805,31.53,0.9366,0,0,normal,0
809.0,0,4.1499,1.7712,31.45,0.9367,0,0,normal,0
810.0,0,4.1771,1.7239,30.61,0.9368,0,0,normal,0
811.0,0,4.1437,1.8051,30.63,0.9369,0,0,normal,0
812.0,0,4.1579,1.7508,31.23,0.9369,0,0,normal,0
813.0,0,4.1519,1.7935,31.1,0.937,0,0,normal,0
814.0,0,4.1696,1.7514,31.18,0.9371,0,0,normal,0
815.0,0,4.1382,1.9302,30.81,0.9372,0,0,normal,0
816.0,0,4.17,1.8384,30.79,0.9372,0,0,normal,0
817.0,0,4.1643,1.7798,30.71,0.9373,0,0,normal,0
818.0,0,4.153,1.7795,31.26,0.9374,0,0,normal,0
819.0,0,4.105,1.7698,30.4,0.9375,0,0,normal,0
820.0,0,4.119,1.737,30.93,0.9375,0,0,normal,0
821.0,0,4.1342,1.7406,30.75,0.9376,0,0,normal,0
822.0,0,4.1842,1.778,31.19,0.9377,0,0,normal,0
823.0,0,4.1392,1.8008,30.87,0.9378,0,0,normal,0
824.0,0,4.1651,1.8164,30.73,0.9378,0,0,normal,0
825.0,0,4.1001,1.8018,31.07,0.9379,0,0,normal,0
826.0,0,4.1432,1.8381,31.56,0.938,0,0,normal,0
827.0,0,4.1573,1.7559,31.01,0.9381,0,0,normal,0
828.0,0,4.1483,1.795,31.06,0.9381,0,0,normal,0
829.0,0,4.1848,1.8424,31.03,0.9382,0,0,normal,0
830.0,0,4.1329,1.8408,31.27,0.9383,0,0,normal,0
831.0,0,4.1793,1.7619,31.71,0.9384,0,0,normal,0
832.0,0,4.0967,1.7939,30.89,0.9384,0,0,normal,0
833.0,0,4.164,1.8616,31.13,0.9385,0,0,normal,0
834.0,0,4.1626,1.8504,31.43,0.9386,0,0,normal,0
835.0,0,4.1887,1.846,31.18,0.9387,0,0,normal,0
836.0,0,4.143,1.8453,30.9,0.9387,0,0,normal,0
837.0,0,4.1554,1.8853,31.32,0.9388,0,0,normal,0
838.0,0,4.137,1.8062,31.09,0.9389,0,0,normal,0
839.0,0,4.1643,1.8718,30.58,0.9389,0,0,normal,0
840.0,0,4.1817,2.5392,31.04,0.939,0,0,normal,0
841.0,0,4.1861,2.46,31.31,0.9391,0,0,normal,0
842.0,0,4.1278,2.5465,31.44,0.9391,0,0,normal,0
843.0,0,4.1663,2.5229,31.28,0.9392,0,0,normal,0
844.0,0,4.1405,2.5622,31.07,0.9392,0,0,normal,0
845.0,0,4.1145,2.6023,30.64,0.9393,0,0,normal,0
846.0,0,4.1524,2.5807,31.28,0.9393,0,0,normal,0
847.0,0,4.1288,2.5704,31.38,0.9394,0,0,normal,0
848.0,0,4.1252,2.5477,31.06,0.9394,0,0,normal,0
849.0,0,4.0919,2.651,31.31,0.9395,0,0,normal,0
850.0,0,4.1364,2.466,31.03,0.9395,0,0,normal,0
851.0,0,4.1493,2.4457,31.05,0.9396,0,0,normal,0
852.0,0,4.1606,2.445,31.6,0.9396,0,0,normal,0
853.0,0,4.145,2.6245,31.19,0.9397,0,0,normal,0
854.0,0,4.1783,2.6164,31.53,0.9398,0,0,normal,0
855.0,0,4.1586,1.7529,31.32,0.9398,0,0,normal,0
856.0,0,4.1663,1.7095,31.88,0.9399,0,0,normal,0
857.0,0,4.189,1.832,31.26,0.94,0,0,normal,0
858.0,0,4.1625,1.7963,30.97,0.9401,0,0,normal,0
859.0,0,4.1856,1.7518,31.63,0.9401,0,0,normal,0
860.0,0,4.1782,1.7504,31.2,0.9402,0,0,normal,0
861.0,0,4.1643,1.817,31.53,0.9403,0,0,normal,0
862.0,0,4.1883,1.8041,31.33,0.9404,0,0,normal,0
863.0,0,4.1318,1.8312,31.89,0.9404,0,0,normal,0
864.0,0,4.1706,1.8235,30.76,0.9405,0,0,normal,0
865.0,0,4.1851,1.7589,31.34,0.9406,0,0,normal,0
866.0,0,4.1813,1.7043,31.09,0.9407,0,0,normal,0
867.0,0,4.1499,1.8706,31.32,0.9407,0,0,normal,0
868.0,0,4.13,1.8589,30.97,0.9408,0,0,normal,0
869.0,0,4.1745,1.7902,30.88,0.9409,0,0,normal,0
870.0,0,4.176,1.7166,31.1,0.941,0,0,normal,0
871.0,0,4.1077,1.7804,31.08,0.941,0,0,normal,0
872.0,0,4.1771,1.7996,31.06,0.9411,0,0,normal,0
873.0,0,4.1351,1.8829,31.09,0.9412,0,0,normal,0
874.0,0,4.1577,1.8769,31.14,0.9413,0,0,normal,0
875.0,0,4.188,1.7922,31.75,0.9413,0,0,normal,0
876.0,0,4.1539,1.7592,31.34,0.9414,0,0,normal,0
877.0,0,4.1538,1.7507,31.32,0.9415,0,0,normal,0
878.0,0,4.1833,1.857,31.23,0.9416,0,0,normal,0
879.0,0,4.1711,1.7893,31.16,0.9416,0,0,normal,0
880.0,0,4.1516,1.8294,31.05,0.9417,0,0,normal,0
881.0,0,4.1916,1.7522,31.3,0.9418,0,0,normal,0
882.0,0,4.14,1.882,31.44,0.9419,0,0,normal,0
883.0,0,4.1258,1.9196,30.79,0.9419,0,0,normal,0
884.0,0,4.1327,1.8643,31.36,0.942,0,0,normal,0
885.0,0,4.162,1.7707,31.08,0.9421,0,0,normal,0
886.0,0,4.1662,1.791,31.07,0.9421,0,0,normal,0
887.0,0,4.1469,1.765,30.95,0.9422,0,0,normal,0
888.0,0,4.1583,1.7789,31.27,0.9423,0,0,normal,0
889.0,0,4.1548,1.7864,31.2,0.9424,0,0,normal,0
890.0,0,4.1903,1.8346,31.26,0.9424,0,0,normal,0
891.0,0,4.1487,1.8243,31.51,0.9425,0,0,normal,0
892.0,0,4.1664,1.8783,30.88,0.9426,0,0,normal,0
893.0,0,4.1856,1.8227,31.35,0.9427,0,0,normal,0
894.0,0,4.1371,1.8498,30.97,0.9427,0,0,normal,0
895.0,0,4.1114,1.8071,31.35,0.9428,0,0,normal,0
896.0,0,4.1065,1.8643,31.05,0.9429,0,0,normal,0
897.0,0,4.155,1.7484,31.33,0.943,0,0,normal,0
898.0,0,4.1781,1.87,31.59,0.943,0,0,normal,0
899.0,0,4.1654,1.8073,31.19,0.9431,0,0,normal,0
